MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Temp,Pressure,RainTomorrow
14.5,29.2,ENE,20.0,57.0,45.0,1022.2,No
16.4,28.0,ESE,24.0,69.0,40.0,1022.3,No
10.1,22.5,W,41.0,62.0,40.0,1015.2,No
12.3,25.2,SW,69.0,53.0,43.0,1022.1,No
12.6,28.0,WSW,28.0,66.0,43.0,1024.0,No
13.9,29.2,WSW,28.0,76.0,43.0,1019.2,No
16.5,29.8,WNW,24.0,75.0,36.0,1014.1,No
15.6,30.9,W,33.0,70.0,36.0,1011.3,No
16.0,22.8,WSW,44.0,82.0,40.0,1006.5,No
8.8,23.4,WNW,24.0,67.0,41.0,1015.8,No
8.4,22.3,WSW,37.0,77.0,45.0,1012.9,No
8.6,22.1,W,33.0,79.0,42.0,1014.3,No
11.5,25.0,SE,30.0,58.0,30.0,1020.6,No
9.6,25.3,E,22.0,68.0,38.0,1025.8,No
10.6,26.6,SE,31.0,73.0,42.0,1023.9,No
11.4,28.7,NE,30.0,71.0,34.0,1017.5,No
17.1,28.2,SW,30.0,87.0,37.0,1017.3,No
12.8,26.3,SE,20.0,77.0,47.0,1015.4,No
13.3,27.4,NNE,24.0,74.0,43.0,1013.9,No
13.9,28.1,SE,57.0,71.0,46.0,1011.9,No
13.3,22.1,WNW,43.0,77.0,49.0,1011.8,No
9.6,24.2,SSE,26.0,67.0,43.0,1020.8,No
9.8,23.0,S,19.0,69.0,47.0,1025.3,No
10.2,24.7,E,20.0,81.0,45.0,1026.9,No
7.2,22.1,SSE,24.0,83.0,47.0,1022.8,No
9.0,21.9,SSE,28.0,74.0,46.0,1016.6,No
6.7,19.0,W,28.0,85.0,47.0,1019.6,No
4.4,18.1,SE,24.0,70.0,42.0,1024.3,No
2.1,16.8,WNW,24.0,94.0,39.0,1016.0,No
3.8,16.1,SSE,44.0,60.0,43.0,1017.9,No
1.1,15.2,NW,26.0,69.0,43.0,1019.3,Yes
3.8,14.3,W,35.0,82.0,46.0,1020.7,No
2.3,17.9,E,20.0,99.0,48.0,1032.0,No
4.5,18.6,SE,15.0,93.0,48.0,1028.7,No
3.1,14.7,SE,30.0,74.0,47.0,1017.3,No
2.8,19.4,SE,22.0,73.0,48.0,1024.8,No
-1.1,14.0,SSE,20.0,85.0,46.0,1021.3,No
1.0,16.1,SE,28.0,76.0,49.0,1029.1,No
-0.3,15.9,SSE,20.0,91.0,41.0,1027.3,No
1.7,16.7,SSE,35.0,78.0,45.0,1025.3,No
0.5,16.9,S,15.0,82.0,48.0,1027.0,No
0.9,16.4,NNE,13.0,99.0,47.0,1030.5,No
-1.6,12.1,E,17.0,95.0,46.0,1036.6,No
3.5,17.2,SE,26.0,75.0,46.0,1022.2,No
6.9,15.6,SSE,33.0,56.0,45.0,1023.5,No
0.1,14.6,W,19.0,72.0,45.0,1024.7,No
0.5,14.5,NNW,15.0,99.0,49.0,1030.1,No
6.5,20.6,ENE,26.0,90.0,44.0,1022.2,No
3.9,21.5,NNE,28.0,92.0,43.0,1022.2,No
7.1,22.9,NNE,35.0,64.0,37.0,1024.0,No
5.6,20.7,ESE,44.0,65.0,42.0,1023.0,Yes
1.6,16.3,SW,24.0,74.0,43.0,1020.7,No
9.0,19.4,NE,24.0,80.0,45.0,1020.8,Yes
6.9,19.3,SE,28.0,88.0,49.0,1021.0,No
3.2,17.3,SE,22.0,62.0,32.0,1031.5,No
2.1,18.0,SW,20.0,79.0,46.0,1037.3,No
1.8,17.7,WSW,22.0,79.0,47.0,1039.9,No
2.5,20.7,N,31.0,99.0,48.0,1025.6,No
1.9,16.6,WNW,24.0,99.0,36.0,1025.6,No
0.8,16.8,WSW,31.0,71.0,42.0,1023.7,No
0.4,16.2,WSW,24.0,72.0,44.0,1022.8,No
0.6,15.7,WNW,20.0,99.0,47.0,1024.3,No
2.6,18.3,S,15.0,82.0,42.0,1025.6,No
2.8,20.4,ESE,17.0,65.0,31.0,1028.4,No
2.6,19.6,NE,30.0,71.0,44.0,1028.4,No
-0.1,14.4,NW,30.0,78.0,44.0,1021.3,No
0.4,15.9,WNW,22.0,74.0,38.0,1022.7,No
2.7,14.0,S,57.0,70.0,47.0,1013.1,No
0.9,20.8,W,33.0,83.0,42.0,1021.7,No
1.7,17.2,W,31.0,72.0,33.0,1023.3,No
5.5,23.9,NNW,19.0,52.0,36.0,1015.6,No
5.3,26.7,WNW,57.0,70.0,36.0,1015.5,No
4.4,22.1,ENE,30.0,81.0,36.0,1023.4,No
10.0,18.4,W,35.0,65.0,39.0,1017.9,No
1.9,18.3,SE,37.0,69.0,39.0,1020.3,No
8.6,19.8,SSE,43.0,53.0,36.0,1022.2,No
3.1,19.6,ENE,20.0,65.0,37.0,1025.0,No
7.0,21.3,ENE,35.0,72.0,44.0,1019.9,No
4.2,17.6,SSE,35.0,69.0,47.0,1018.4,No
2.9,18.3,WSW,22.0,67.0,40.0,1024.7,No
4.1,19.3,SSW,24.0,74.0,47.0,1024.9,No
5.9,16.7,WNW,39.0,83.0,47.0,1013.9,No
2.6,20.3,W,24.0,81.0,31.0,1018.8,No
5.3,23.2,NNE,28.0,73.0,47.0,1021.2,No
9.1,18.7,W,50.0,58.0,34.0,1017.9,No
4.3,20.3,W,22.0,64.0,29.0,1032.4,No
5.2,23.7,NNW,22.0,69.0,35.0,1033.4,No
5.7,25.7,WSW,20.0,63.0,42.0,1030.1,No
8.3,28.0,NE,31.0,68.0,34.0,1026.8,No
11.3,24.7,WSW,35.0,77.0,47.0,1023.7,No
13.3,25.9,ENE,22.0,85.0,48.0,1023.9,No
11.7,30.9,NE,24.0,66.0,27.0,1020.7,No
18.0,28.4,W,43.0,46.0,49.0,1010.0,Yes
11.7,23.3,N,28.0,57.0,46.0,1020.2,No
8.8,23.8,E,28.0,63.0,43.0,1022.5,No
6.4,23.1,SW,30.0,60.0,41.0,1022.8,No
9.3,24.8,WSW,41.0,62.0,39.0,1019.8,No
9.3,22.3,SW,39.0,61.0,29.0,1013.5,No
8.1,26.6,SW,24.0,57.0,36.0,1018.4,No
9.8,29.6,SW,35.0,72.0,36.0,1016.9,No
13.8,32.9,NW,50.0,63.0,44.0,1011.2,Yes
15.8,28.5,E,30.0,83.0,47.0,1013.1,No
16.7,30.1,WNW,39.0,72.0,43.0,1009.9,No
13.9,22.8,W,61.0,87.0,38.0,1011.7,No
9.6,25.3,ENE,35.0,72.0,30.0,1023.5,No
12.5,27.0,W,33.0,65.0,32.0,1019.0,No
13.0,28.3,W,31.0,66.0,32.0,1015.7,No
16.1,28.3,W,46.0,49.0,31.0,1006.1,No
11.9,29.3,WNW,37.0,65.0,29.0,1016.4,No
15.1,31.9,NNW,31.0,66.0,36.0,1017.1,No
17.4,22.8,W,44.0,92.0,44.0,1011.4,No
8.1,23.5,W,33.0,54.0,36.0,1018.1,Yes
11.9,22.7,N,31.0,76.0,39.0,1012.3,No
10.0,24.4,SE,37.0,53.0,30.0,1017.9,No
12.0,31.5,NNE,35.0,72.0,29.0,1016.0,No
18.4,35.9,W,59.0,68.0,22.0,1012.7,Yes
7.2,22.9,WSW,31.0,55.0,32.0,1021.7,No
10.6,23.6,SE,39.0,49.0,38.0,1022.5,No
10.2,27.1,W,24.0,53.0,34.0,1019.2,No
9.7,22.9,SE,48.0,50.0,35.0,1015.8,No
9.6,22.5,ESE,43.0,46.0,35.0,1021.3,No
8.5,25.0,NW,43.0,54.0,36.0,1018.9,No
12.6,26.6,W,28.0,49.0,38.0,1014.9,No
15.0,29.0,SSE,46.0,62.0,37.0,1012.6,No
13.6,29.1,ENE,33.0,62.0,32.0,1012.6,No
10.9,26.7,W,35.0,63.0,43.0,1006.5,No
12.6,24.6,SE,43.0,49.0,36.0,1009.1,No
11.0,25.0,S,28.0,51.0,36.0,1015.2,No
11.7,27.7,SE,22.0,54.0,35.0,1017.3,No
14.2,28.9,SE,35.0,67.0,43.0,1018.6,No
14.0,30.7,SE,30.0,67.0,35.0,1019.8,No
18.7,27.8,NNE,44.0,84.0,47.0,1007.2,No
13.4,29.9,SE,24.0,60.0,37.0,1012.7,No
18.6,28.5,ENE,39.0,56.0,47.0,1015.3,No
16.4,29.6,ESE,30.0,63.0,42.0,1015.9,No
15.2,31.3,S,44.0,72.0,33.0,1014.2,No
16.0,33.1,SE,54.0,58.0,34.0,1013.3,Yes
17.0,29.4,SE,48.0,81.0,48.0,1005.6,No
15.0,29.0,SW,26.0,69.0,45.0,1009.9,No
15.2,29.4,WNW,26.0,50.0,40.0,1012.7,No
13.8,29.7,SSE,22.0,49.0,28.0,1014.5,No
15.0,30.4,SSE,22.0,50.0,33.0,1018.1,No
15.8,31.8,WSW,31.0,54.0,36.0,1019.8,No
15.7,34.9,SSW,30.0,61.0,27.0,1016.5,No
17.8,36.0,SSW,24.0,57.0,30.0,1016.5,No
19.7,38.9,NW,43.0,55.0,21.0,1015.7,No
20.5,32.5,W,35.0,60.0,41.0,1012.2,No
13.3,30.6,W,35.0,59.0,23.0,1014.9,No
12.6,29.2,SSE,31.0,43.0,21.0,1015.0,No
11.7,33.4,NNE,31.0,47.0,19.0,1011.7,Yes
12.7,24.6,W,43.0,56.0,33.0,1010.1,No
10.8,24.8,NW,50.0,57.0,30.0,1011.2,No
12.0,19.5,SW,69.0,85.0,34.0,1006.8,Yes
6.2,25.0,S,39.0,52.0,34.0,1017.9,No
9.9,28.3,WNW,31.0,62.0,31.0,1016.4,No
13.3,29.4,SE,31.0,49.0,26.0,1015.2,No
15.1,31.0,NNE,41.0,52.0,37.0,1017.6,No
16.5,31.6,ENE,39.0,48.0,30.0,1020.9,No
18.9,33.4,NNW,30.0,41.0,30.0,1020.8,No
17.8,36.1,WSW,28.0,59.0,26.0,1015.7,No
20.1,36.2,WSW,35.0,58.0,23.0,1014.2,No
18.5,35.3,ENE,48.0,56.0,28.0,1013.4,No
20.9,33.0,NNE,33.0,49.0,29.0,1019.9,No
14.0,32.1,N,33.0,44.0,23.0,1020.9,No
16.3,32.8,N,26.0,55.0,30.0,1017.4,No
17.8,35.5,ENE,31.0,52.0,18.0,1013.2,No
17.5,36.4,E,28.0,38.0,24.0,1013.6,No
19.9,35.4,NNE,39.0,50.0,29.0,1015.6,No
19.9,34.5,NE,31.0,56.0,29.0,1014.1,No
20.0,36.0,ENE,43.0,49.0,28.0,1008.7,Yes
15.1,27.9,SE,43.0,61.0,33.0,1007.7,No
14.9,28.5,SE,35.0,52.0,38.0,1013.9,No
15.2,29.4,NNE,52.0,55.0,32.0,1011.2,No
17.0,29.8,SSW,31.0,69.0,39.0,1006.9,No
15.5,32.5,WNW,28.0,63.0,32.0,1005.3,No
16.0,33.5,NNW,87.0,61.0,29.0,1000.9,Yes
11.1,25.6,W,31.0,58.0,29.0,1005.5,No
10.9,28.1,W,35.0,63.0,29.0,1008.5,No
12.0,28.9,NNW,28.0,61.0,25.0,1011.2,No
13.8,27.4,W,43.0,78.0,43.0,1010.8,No
11.5,27.8,S,35.0,69.0,42.0,1011.7,Yes
12.0,29.4,W,35.0,68.0,36.0,1014.6,No
13.5,29.7,SE,24.0,61.0,30.0,1016.8,No
14.7,31.4,NE,26.0,60.0,34.0,1019.4,No
15.0,31.9,ENE,28.0,65.0,31.0,1019.4,No
17.6,31.3,NNW,31.0,75.0,49.0,1015.7,No
15.9,31.2,ESE,28.0,68.0,40.0,1016.2,No
13.5,28.9,S,31.0,72.0,36.0,1012.6,No
14.5,30.5,NE,44.0,65.0,37.0,1015.0,No
13.7,32.4,WNW,31.0,73.0,29.0,1019.5,No
14.2,34.5,SE,28.0,65.0,27.0,1022.2,No
15.2,36.1,N,31.0,65.0,15.0,1021.4,Yes
17.0,25.8,SE,48.0,60.0,46.0,1010.9,No
11.8,25.1,WNW,33.0,85.0,44.0,1015.7,No
15.8,23.2,SE,52.0,49.0,42.0,1023.2,No
15.1,24.1,S,37.0,49.0,43.0,1015.8,No
12.1,27.1,WSW,37.0,76.0,46.0,1011.1,No
10.8,25.9,W,28.0,77.0,39.0,1014.3,No
10.0,25.8,WNW,30.0,87.0,41.0,1018.2,No
13.1,27.8,NW,24.0,82.0,46.0,1018.7,No
13.7,29.9,NW,31.0,77.0,45.0,1019.2,No
17.2,30.0,NNE,41.0,79.0,44.0,1014.4,Yes
10.4,25.5,SSE,28.0,68.0,46.0,1022.9,No
11.6,26.3,NNE,30.0,78.0,41.0,1024.3,No
12.4,28.4,NE,30.0,74.0,47.0,1018.6,No
8.2,22.1,WNW,28.0,72.0,46.0,1008.7,No
11.0,18.3,W,54.0,83.0,47.0,1006.9,No
6.2,21.0,SSW,24.0,85.0,46.0,1022.4,No
7.7,23.0,NNW,24.0,90.0,45.0,1023.0,No
9.4,25.4,ESE,20.0,87.0,43.0,1020.6,No
11.0,26.5,E,22.0,81.0,44.0,1019.2,No
10.2,27.6,NE,28.0,82.0,40.0,1019.1,No
12.6,26.3,WSW,28.0,74.0,47.0,1017.8,No
11.1,25.9,NNE,24.0,78.0,42.0,1017.6,No
12.9,29.9,NNE,30.0,75.0,41.0,1015.6,No
10.1,20.4,W,43.0,59.0,41.0,1020.8,No
5.4,19.1,WSW,35.0,83.0,45.0,1019.7,No
1.0,17.5,WSW,22.0,68.0,37.0,1030.2,No
3.0,20.1,SSW,20.0,68.0,34.0,1034.1,No
4.3,21.7,WNW,22.0,79.0,35.0,1035.1,No
4.8,22.7,S,15.0,78.0,33.0,1033.0,No
9.4,25.4,ENE,17.0,81.0,38.0,1026.4,No
8.2,26.2,SW,19.0,79.0,36.0,1025.6,No
9.9,24.9,SSE,24.0,71.0,38.0,1025.8,No
13.7,26.2,ESE,30.0,66.0,48.0,1022.1,No
12.2,22.5,WSW,39.0,95.0,42.0,1011.0,No
4.6,18.4,SSE,26.0,97.0,47.0,1023.3,No
5.5,20.3,NE,28.0,91.0,49.0,1019.6,No
-0.4,15.5,ENE,17.0,81.0,46.0,1025.2,No
4.2,19.9,NNE,33.0,78.0,38.0,1022.3,No
-0.2,13.9,WNW,17.0,100.0,47.0,1029.3,No
-1.0,14.2,SE,17.0,83.0,48.0,1035.2,No
-0.1,16.1,W,13.0,100.0,49.0,1032.3,No
-1.3,13.9,SSE,20.0,80.0,47.0,1029.1,No
2.6,13.4,WNW,30.0,80.0,49.0,1025.8,No
-0.5,15.4,SW,46.0,77.0,45.0,1024.4,No
-0.7,16.6,SE,24.0,87.0,47.0,1027.3,No
0.6,16.5,W,20.0,79.0,46.0,1028.4,No
2.1,16.4,N,33.0,84.0,45.0,1020.1,No
2.9,17.6,WNW,48.0,72.0,48.0,1013.4,No
3.4,13.4,WNW,39.0,88.0,47.0,1019.1,No
-1.3,15.0,SSW,26.0,76.0,44.0,1025.8,No
0.0,16.2,WSW,24.0,83.0,45.0,1025.7,No
0.6,18.7,E,19.0,75.0,48.0,1024.7,No
4.3,21.2,N,22.0,76.0,36.0,1023.5,No
2.7,22.1,N,83.0,39.0,43.0,1011.0,No
2.7,18.8,SE,15.0,94.0,44.0,1025.9,No
2.6,20.9,N,28.0,80.0,37.0,1021.2,Yes
9.1,15.5,W,57.0,67.0,46.0,1010.4,No
2.4,17.5,SE,19.0,79.0,49.0,1026.0,No
4.2,20.7,WNW,48.0,79.0,45.0,1009.4,No
5.3,15.0,W,43.0,74.0,44.0,1015.8,No
0.8,17.7,ESE,19.0,67.0,43.0,1022.8,No
2.5,22.0,SE,44.0,74.0,36.0,1021.3,No
7.6,25.7,NNE,54.0,77.0,44.0,1014.5,No
8.1,14.0,WNW,50.0,69.0,41.0,1010.5,No
2.6,15.3,W,35.0,75.0,49.0,1021.8,No
1.8,19.1,W,43.0,70.0,45.0,1029.8,No
4.6,22.2,SSW,19.0,66.0,44.0,1033.0,No
5.2,24.8,SSW,28.0,75.0,36.0,1027.7,No
5.6,28.7,,,70.0,22.0,1019.7,No
3.5,18.3,WSW,31.0,80.0,47.0,1013.5,No
5.6,16.2,NW,30.0,69.0,47.0,1011.6,No
5.0,17.9,W,46.0,48.0,41.0,1015.5,No
4.0,18.6,WNW,41.0,76.0,43.0,1022.1,No
6.4,25.7,ENE,30.0,79.0,40.0,1024.8,No
5.2,19.0,WNW,33.0,69.0,45.0,1020.0,No
5.5,22.6,WNW,26.0,79.0,43.0,1020.5,No
8.5,27.2,E,24.0,78.0,35.0,1015.9,No
8.8,24.9,NW,41.0,73.0,34.0,1011.7,No
7.9,20.7,WSW,48.0,72.0,35.0,1015.5,No
5.8,19.0,WSW,35.0,56.0,34.0,1020.6,No
4.4,20.7,ESE,24.0,64.0,41.0,1027.0,No
5.4,23.6,ESE,22.0,71.0,45.0,1022.9,No
12.7,23.8,W,44.0,40.0,45.0,1009.7,No
7.1,18.5,WSW,46.0,72.0,41.0,1012.1,No
6.3,20.4,WSW,46.0,64.0,38.0,1018.2,No
6.2,23.7,SSW,20.0,63.0,35.0,1023.9,No
9.0,27.0,ENE,28.0,72.0,31.0,1022.1,No
11.0,28.8,SSW,31.0,64.0,40.0,1017.6,No
10.8,31.2,S,24.0,70.0,38.0,1016.0,No
17.3,20.6,WNW,54.0,53.0,47.0,1007.0,No
6.4,22.4,WSW,28.0,64.0,43.0,1016.6,No
9.2,24.5,NNE,31.0,65.0,37.0,1018.2,No
9.2,28.5,NE,31.0,69.0,30.0,1018.1,No
17.8,29.7,NNE,39.0,73.0,42.0,1011.6,Yes
10.3,21.8,WNW,44.0,68.0,37.0,1017.5,No
6.5,22.9,SSE,30.0,52.0,27.0,1023.8,No
8.3,24.5,ESE,28.0,67.0,35.0,1027.0,No
9.3,31.6,WNW,44.0,68.0,31.0,1021.7,No
9.1,24.6,S,24.0,63.0,37.0,1019.3,No
9.9,24.6,NNW,24.0,61.0,35.0,1017.8,No
10.0,26.2,WNW,37.0,67.0,25.0,1013.8,No
13.1,24.1,WNW,39.0,54.0,29.0,1011.6,No
9.0,24.2,N,28.0,57.0,44.0,1015.0,No
7.2,21.4,WSW,52.0,50.0,35.0,1012.5,No
5.8,25.3,SSE,41.0,58.0,36.0,1018.0,No
8.3,26.9,E,24.0,56.0,34.0,1022.2,No
12.3,32.4,W,54.0,46.0,24.0,1015.0,No
10.9,27.4,W,24.0,47.0,27.0,1016.0,No
11.1,29.0,SSE,24.0,61.0,28.0,1018.1,No
12.4,32.7,NNE,31.0,64.0,30.0,1015.6,No
15.3,36.7,NNW,41.0,55.0,16.0,1013.9,No
16.6,31.9,W,43.0,59.0,21.0,1014.4,No
16.8,32.5,SSE,30.0,59.0,44.0,1014.3,No
17.8,37.4,NNE,35.0,56.0,35.0,1012.4,No
23.0,34.4,NW,43.0,53.0,46.0,1010.4,No
12.1,34.5,W,44.0,49.0,16.0,1012.8,No
13.8,33.6,SSE,28.0,48.0,17.0,1012.2,No
15.8,36.9,E,22.0,32.0,20.0,1015.8,No
18.6,40.7,ENE,44.0,44.0,12.0,1012.3,No
19.8,43.4,NW,81.0,36.0,17.0,1012.4,Yes
20.9,42.0,SSE,39.0,40.0,22.0,1017.6,No
21.9,40.4,NNW,41.0,47.0,22.0,1018.2,No
21.9,39.2,WNW,78.0,24.0,16.0,1002.4,No
13.3,25.1,WSW,52.0,46.0,27.0,1002.4,No
11.2,32.2,NNE,31.0,48.0,24.0,1007.8,No
14.5,38.8,NNW,37.0,48.0,12.0,1007.6,No
17.0,28.8,W,37.0,42.0,32.0,1007.0,No
8.9,27.1,SSE,39.0,46.0,29.0,1017.6,No
11.2,31.4,WNW,30.0,52.0,27.0,1018.1,No
13.6,36.1,NW,35.0,51.0,12.0,1013.9,No
15.5,39.9,W,35.0,46.0,11.0,1009.4,No
18.9,43.1,W,65.0,38.0,12.0,999.9,No
18.1,32.2,W,28.0,51.0,30.0,1010.2,No
16.4,34.6,ENE,22.0,51.0,32.0,1014.5,No
19.2,36.8,N,50.0,46.0,29.0,1012.1,No
16.6,36.5,WSW,52.0,63.0,11.0,1009.1,No
15.7,34.0,SE,30.0,45.0,20.0,1013.4,No
15.9,37.0,NNW,46.0,56.0,23.0,1015.2,No
21.2,35.2,NNE,43.0,47.0,31.0,1009.7,No
21.6,36.5,ENE,46.0,50.0,33.0,1009.9,No
15.3,32.9,WNW,31.0,60.0,20.0,1008.5,No
18.4,34.7,ENE,54.0,61.0,36.0,1007.6,No
20.4,32.1,W,50.0,51.0,31.0,1005.5,No
9.9,29.9,N,33.0,53.0,27.0,1013.5,No
11.5,33.9,WNW,48.0,45.0,13.0,1012.2,No
16.9,26.6,SE,50.0,49.0,31.0,1016.3,No
14.3,29.2,ESE,41.0,46.0,28.0,1021.8,No
12.0,31.8,ENE,37.0,52.0,23.0,1021.7,No
12.8,31.0,ENE,24.0,64.0,23.0,1021.5,No
13.5,30.9,ENE,31.0,66.0,28.0,1021.0,No
14.4,31.3,E,28.0,65.0,34.0,1019.8,No
16.6,33.8,SSE,30.0,64.0,29.0,1018.5,No
17.9,34.9,ESE,37.0,65.0,24.0,1020.0,No
18.6,33.0,S,30.0,65.0,32.0,1019.8,No
19.7,35.1,SE,24.0,65.0,24.0,1018.6,No
20.1,35.7,N,26.0,56.0,32.0,1018.5,No
19.4,33.7,NE,35.0,66.0,32.0,1019.2,No
17.7,33.9,W,35.0,47.0,28.0,1012.3,No
15.5,30.7,NNW,31.0,63.0,26.0,1011.3,No
13.8,31.7,ESE,22.0,64.0,31.0,1015.6,No
12.0,27.5,SW,46.0,60.0,36.0,1013.1,No
11.1,23.0,W,35.0,39.0,26.0,1018.3,No
7.1,24.1,SSE,33.0,55.0,28.0,1022.0,No
9.1,26.3,E,26.0,63.0,25.0,1023.8,No
9.9,28.6,WSW,46.0,59.0,33.0,1023.5,Yes
10.1,23.3,NNW,33.0,73.0,45.0,1014.6,No
9.0,24.2,W,28.0,79.0,38.0,1018.5,No
9.5,28.3,W,41.0,82.0,29.0,1016.9,No
10.3,27.7,NW,31.0,76.0,34.0,1019.0,No
14.9,31.3,N,33.0,70.0,29.0,1017.9,No
13.8,35.1,WNW,61.0,69.0,27.0,1015.7,Yes
6.6,20.4,WSW,31.0,68.0,38.0,1021.1,No
8.4,22.9,WNW,30.0,86.0,42.0,1019.3,No
8.5,23.8,WNW,30.0,83.0,49.0,1018.6,No
8.6,22.5,SE,35.0,61.0,40.0,1021.5,No
8.9,24.3,SE,22.0,72.0,38.0,1028.2,No
10.3,25.3,SE,19.0,78.0,42.0,1030.1,No
11.2,25.7,SSE,20.0,80.0,40.0,1027.7,No
10.0,26.7,S,43.0,74.0,37.0,1025.0,No
11.5,26.0,ESE,17.0,67.0,44.0,1026.0,No
10.7,26.6,SW,19.0,72.0,39.0,1027.3,No
10.3,27.1,WNW,24.0,72.0,38.0,1024.8,No
10.3,27.6,WNW,24.0,76.0,34.0,1023.9,No
11.4,28.2,NNE,28.0,74.0,33.0,1025.2,No
10.4,26.7,N,28.0,75.0,32.0,1019.9,No
14.5,23.6,W,30.0,77.0,47.0,1010.6,No
8.3,23.8,SSE,22.0,63.0,43.0,1015.2,No
8.9,22.2,SW,17.0,69.0,49.0,1016.9,No
8.6,23.9,WSW,39.0,73.0,37.0,1016.3,No
5.1,17.8,SE,48.0,50.0,41.0,1021.1,No
2.6,20.3,SE,35.0,55.0,38.0,1019.6,No
4.0,21.1,N,46.0,70.0,35.0,1016.3,Yes
10.9,20.0,WSW,30.0,85.0,47.0,1014.2,No
6.0,16.9,WSW,30.0,89.0,48.0,1020.8,No
5.7,20.5,WSW,31.0,83.0,48.0,1023.9,No
5.6,23.1,N,24.0,90.0,44.0,1023.0,No
7.9,26.5,WNW,28.0,66.0,28.0,1017.8,No
2.5,18.6,SSE,24.0,74.0,38.0,1027.7,No
1.7,20.6,NE,22.0,79.0,35.0,1027.4,No
6.6,19.7,W,28.0,81.0,38.0,1021.9,No
1.6,17.9,SSE,17.0,66.0,35.0,1025.8,No
2.5,18.6,SE,22.0,66.0,37.0,1027.2,No
6.2,23.2,SE,13.0,86.0,38.0,1031.8,No
5.7,23.4,SE,24.0,81.0,39.0,1030.5,No
5.0,24.2,NNE,46.0,82.0,38.0,1025.0,Yes
5.4,17.2,SE,33.0,59.0,45.0,1016.9,No
1.4,17.4,WNW,22.0,75.0,40.0,1024.2,No
11.4,17.3,SSW,31.0,68.0,48.0,1013.4,No
2.1,16.2,N,57.0,100.0,45.0,1021.4,Yes
4.7,18.3,NNW,50.0,79.0,43.0,1015.2,Yes
6.1,20.7,ESE,20.0,88.0,45.0,1022.3,No
7.0,23.8,E,15.0,74.0,42.0,1031.7,No
4.8,18.8,WNW,30.0,75.0,36.0,1027.2,No
7.9,23.4,W,52.0,73.0,47.0,1019.1,No
3.7,20.3,NNE,50.0,84.0,48.0,1018.6,Yes
5.2,17.6,WSW,26.0,100.0,47.0,1016.8,No
6.1,23.9,NE,31.0,77.0,47.0,1011.0,No
14.2,22.3,WNW,39.0,63.0,47.0,1004.4,No
10.6,24.0,WNW,31.0,68.0,44.0,1009.0,No
2.6,18.5,ENE,22.0,74.0,43.0,1020.8,No
7.4,16.9,WNW,59.0,64.0,46.0,1013.7,No
7.0,26.4,NNE,50.0,70.0,42.0,1014.4,Yes
3.7,19.7,WNW,80.0,64.0,41.0,1014.2,No
6.8,16.5,W,43.0,64.0,48.0,1016.3,No
3.2,18.9,SW,20.0,74.0,48.0,1024.0,No
6.2,22.9,W,41.0,76.0,46.0,1009.1,No
5.6,20.6,WNW,31.0,69.0,48.0,1016.6,No
5.6,24.3,NNE,28.0,83.0,45.0,1019.9,No
5.2,23.1,N,28.0,78.0,38.0,1016.3,No
4.6,15.5,WNW,44.0,77.0,49.0,1018.4,No
2.5,20.1,NNE,30.0,81.0,42.0,1024.5,No
3.8,25.5,N,50.0,75.0,21.0,1017.4,No
11.2,17.7,WNW,69.0,62.0,43.0,1006.3,No
0.8,18.9,E,22.0,72.0,40.0,1027.1,No
3.6,24.7,E,28.0,75.0,26.0,1027.2,No
7.4,29.7,ENE,33.0,67.0,29.0,1019.4,No
10.8,27.6,WSW,33.0,64.0,45.0,1013.7,Yes
7.9,16.5,W,56.0,62.0,37.0,1017.6,No
2.1,17.5,WNW,35.0,64.0,45.0,1025.5,No
5.0,19.7,WNW,37.0,61.0,46.0,1024.2,No
5.3,21.3,NNW,22.0,68.0,36.0,1023.8,No
9.4,22.6,SSE,46.0,54.0,48.0,1009.6,No
6.0,23.5,W,31.0,61.0,34.0,1020.4,No
6.3,25.2,W,28.0,70.0,28.0,1021.0,No
7.6,27.9,N,30.0,69.0,24.0,1022.2,No
8.6,27.9,W,26.0,65.0,45.0,1017.8,No
10.1,21.1,WSW,67.0,67.0,34.0,1013.1,No
3.1,20.3,W,30.0,46.0,33.0,1026.0,No
6.3,25.6,SE,33.0,58.0,18.0,1027.9,No
6.9,29.6,NNW,31.0,58.0,13.0,1021.7,No
8.9,34.3,SSE,22.0,48.0,22.0,1014.9,No
17.7,30.9,W,48.0,62.0,23.0,1006.4,No
9.3,21.9,WSW,43.0,62.0,35.0,1012.0,No
8.2,21.5,SW,35.0,69.0,48.0,1016.4,No
5.1,25.1,WSW,35.0,69.0,34.0,1016.5,No
12.4,26.0,NE,54.0,55.0,32.0,1016.0,No
9.1,27.2,ESE,24.0,61.0,35.0,1017.6,No
9.5,28.4,NW,31.0,58.0,33.0,1016.2,No
10.2,31.1,W,22.0,55.0,24.0,1013.4,No
11.3,33.7,NW,59.0,57.0,14.0,1009.9,No
10.6,27.1,W,46.0,54.0,21.0,1007.6,No
8.1,23.7,W,33.0,54.0,36.0,1006.9,No
8.6,26.1,SE,50.0,58.0,29.0,1008.1,No
11.5,26.7,ESE,48.0,50.0,30.0,1010.7,No
8.2,29.7,WSW,33.0,49.0,25.0,1016.7,No
10.5,32.6,W,31.0,58.0,22.0,1016.5,No
14.2,35.4,NNW,76.0,56.0,13.0,1008.3,No
